scanner,symbol,provider,providerName,publishedUtc,headline,url,articleId
top_trade_rate,VLO,FINNHUB,Finnhub,2026-01-02T23:15:07+00:00,Valero Energy (VLO) Beats Stock Market Upswing: What Investors Need to Know,https://finnhub.io/api/news?id=04fefdfedbf511ad3fd28bd8f9792c157ec9a90b44335eb29bb6d31aba3eb187,137973610
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T22:45:15+00:00,"Stock Market Today, Jan. 2: Dow Climbs After Industrials Outperform on Rotation Away From Mega Cap Tech",https://finnhub.io/api/news?id=534af171c941dfd3eb137e03b5f5a86620b3b489b35d4fc87e69916459d635ef,137986272
top_trade_rate,NFLX,FINNHUB,Finnhub,2026-01-02T22:45:08+00:00,Netflix (NFLX) Stock Slides as Market Rises: Facts to Know Before You Trade,https://finnhub.io/api/news?id=647380237667f629f55580b4ffaff86f85d7a5abd0638d172bc2a6aa07d47e76,137985848
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T22:29:15+00:00,"Stock Market Today, Jan. 2: Micron Surges as Bernstein Hikes Price Target 20%",https://finnhub.io/api/news?id=24b27371d25ffd9c95cb30ba89eec43fe635ceed3c6ef50faf143b870272387a,137985961
top_trade_rate,NFLX,FINNHUB,Finnhub,2026-01-02T22:25:00+00:00,Forget 2025: These 3 Growth Stocks Could Soar in 2026,https://finnhub.io/api/news?id=ad7c9d77b48cb6188912f385f6541237ab51947c19c56089c36554ce9e39d9ae,137985773
top_trade_rate,MSTR,FINNHUB,Finnhub,2026-01-02T22:21:01+00:00,Wall Street legend asks shareholders to approve huge equity expansion,https://finnhub.io/api/news?id=d34bd546d92c3d3e1b5bc9674bee1078ddd3795167088effc14854edca2f0acd,137969698
top_trade_rate,DAL,FINNHUB,Finnhub,2026-01-02T22:20:00+00:00,"The Score: Lululemon, Tesla, Delta, Nike and More Stocks That Defined the Week",https://finnhub.io/api/news?id=561027a7defc786ab2d3e0f0cfb4451f66d9bfb09ff13687a89578736c997209,137986548
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T21:45:58+00:00,US Equity Indexes Kick Off New Year on Mixed Note Amid Declines in Consumer Discretionary,https://finnhub.io/api/news?id=09f4da0f08449ecfbb48dbc3081f44f37af6c7932ec14ee3c4bb3b7fecac72b0,137985962
top_trade_rate,NFLX,FINNHUB,Finnhub,2026-01-02T21:43:03+00:00,Netflix Stock Sinks Into The Upside Down Despite 'Stranger Things' Success,https://finnhub.io/api/news?id=d1976637a3470bdaa94ebfb6de33413168b9a113dbfbe517454dcb74a4f4deb9,137985850
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T21:36:39+00:00,"Stocks to Watch Friday: Tesla, Baidu, Micron, Wayfair",https://finnhub.io/api/news?id=ab04a50cc9cc060b4f67141491c850a9ac482304f8240d80a5ecdec5816b3818,137971439
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T21:20:00+00:00,"These Stocks Moved the Most Today: Tesla, Baidu, Western Digital, Micron, RH, Vertiv, Sable Offshore, AppLovin, and More",https://finnhub.io/api/news?id=95e2ce28ac0a0d0cd45ece741653fd70d4298b4fc6812736ec84b569cdaaf71e,137971440
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T21:02:24+00:00,"CES 2026: Nvidia, AMD, Intel, & more to make announcements",https://finnhub.io/api/news?id=516bfcd4d617a46f3b33ea98e33ef0af5ef5433978b7fe22eb9f9d57bb4a45a2,137985893
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T21:00:39+00:00,"US Equity Markets Rise, Carried by Tech, Healthcare Sectors",https://finnhub.io/api/news?id=f907ffe7dcd9cddafeea42765652406892f03f64049a2b74304539582e0f456c,137985965
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T21:00:33+00:00,"Stock market today: Dow, S&P 500 edge higher to kick off 2026, semiconductor stocks rally",https://finnhub.io/api/news?id=d552bb952a1c8104648f19cc8a3bb1223147e77c22ffe9e89f4fe421eed2e457,137985894
top_trade_rate,AVGO,FINNHUB,Finnhub,2026-01-02T21:00:06+00:00,"Funds Plow Money Into AppLovin, Broadcom, Google — And This Top 100 Stock",https://finnhub.io/api/news?id=2546a0e5e71b38914b9780fe361fb76871f93852fe0e0fa869ec592b05757ba0,137970630
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T20:55:31+00:00,US Equity Indexes Mixed in Final Leg of Trading,https://finnhub.io/api/news?id=1808a63fbab72c6ec8e4ecc7540e395447cdf61ccfa2b63ea55a7ae34acf93ab,137985967
top_trade_rate,OTLK,FINNHUB,Finnhub,2026-01-02T20:53:59+00:00,Sector Update: Health Care Stocks Advance Late Afternoon,https://finnhub.io/api/news?id=f1cc3677c9543a11bfe7d7b13f264bc4020c9579384041dc12665662b95b8c07,137983438
top_trade_rate,MSTR,FINNHUB,Finnhub,2026-01-02T20:44:26+00:00,Michael Saylor’s Strategy Nears “Danger Zone” as mNAV Threatens to Slip Below 1,https://finnhub.io/api/news?id=9a68d16036124597850baab7cf29c31ca1b36f0be02869ac894b910d0a8c0c06,137987377
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T20:07:15+00:00,Micron Stock Just Moved Into Overbought Territory After Massive 2025 Run. Is It Too Late to Buy MU Shares?,https://finnhub.io/api/news?id=186db9fc77786e1e0beffd0d9930b6791a4bfef75649b5059f43464fc7fd5616,137985968
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T20:04:36+00:00,Super Micro Computer Just Launched a New AI Server. Should You Buy SMCI Stock Today?,https://finnhub.io/api/news?id=cafe38fbe2c405e09f5a951c33886e74e89403cfacb1e32b17f5a7022306b9b0,137986274
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T20:00:00+00:00,3 AI Stocks Poised to Surge on the January Effect,https://finnhub.io/api/news?id=5313c497ecb6332bd8c6327658f7aa020a8e52b2ca71b54f0596e920a38c897c,137969357
top_trade_rate,NVDA,FINNHUB,Finnhub,2026-01-02T19:59:00+00:00,"SCHG: A Superb Growth Oriented, Big-Tech Weighted ETF For 2026",https://finnhub.io/api/news?id=18961075df3be04ec63ef7991bd0597ceb07dda8959bb94cdaae24295d3b10d7,137969527
top_trade_rate,AVGO,FINNHUB,Finnhub,2026-01-02T19:59:00+00:00,"SCHG: A Superb Growth Oriented, Big-Tech Weighted ETF For 2026",https://finnhub.io/api/news?id=18961075df3be04ec63ef7991bd0597ceb07dda8959bb94cdaae24295d3b10d7,137969527
top_trade_rate,NVDA,FINNHUB,Finnhub,2026-01-02T19:44:00+00:00,Top 15 High-Growth Dividend Stocks For January 2026,https://finnhub.io/api/news?id=2e131b6a33cad023c21fc1d25a723a3c122e589f906b49e349347efcf563aa95,137969464
top_trade_rate,AVGO,FINNHUB,Finnhub,2026-01-02T19:44:00+00:00,Top 15 High-Growth Dividend Stocks For January 2026,https://finnhub.io/api/news?id=2e131b6a33cad023c21fc1d25a723a3c122e589f906b49e349347efcf563aa95,137969464
top_trade_rate,APH,FINNHUB,Finnhub,2026-01-02T19:44:00+00:00,Top 15 High-Growth Dividend Stocks For January 2026,https://finnhub.io/api/news?id=2e131b6a33cad023c21fc1d25a723a3c122e589f906b49e349347efcf563aa95,137969464
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T19:34:33+00:00,Why Micron Stock Is Jumping Today,https://finnhub.io/api/news?id=f169ef18bd971b52d6ec0fce5388847b5be35a3bd780ca6cd62b17483cebd22b,137985970
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T19:34:26+00:00,Intel Stock Rises as Panther Lake Launch and Foundry Ambitions Drive Optimism,https://finnhub.io/api/news?id=bca114e025f3ffdbfa11f80129d75c8cfcff8c90870717e943a0e944f82b92cb,137985896
top_trade_rate,NFLX,FINNHUB,Finnhub,2026-01-02T19:34:17+00:00,AMC Turns Stranger Things Into $15 Million,https://finnhub.io/api/news?id=f08d72fe45035db5b8be725363c5c33d53ea0a6d348d4ffa10401d2482b936eb,137985851
top_trade_rate,DAL,FINNHUB,Finnhub,2026-01-02T19:30:00+00:00,Air travel 2026 outlook: Analyst predictions,https://finnhub.io/api/news?id=e462a3ff6fb11f82ac6f6f7d6f71806f79af5f305b6fe785a27086f3637a2913,137986835
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T19:20:00+00:00,The Memory Market Is Going to Boom in 2026: 1 Top Stock to Buy Hand Over Fist Before It Skyrockets (Hint: It's Not Micron),https://finnhub.io/api/news?id=b146debfa8cd58f525f2b14b47b17ec4c1ee59764ea3d031558a5fbd78477bd2,137985971
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T18:46:16+00:00,Why Are Super Micro (SMCI) Shares Soaring Today,https://finnhub.io/api/news?id=64bfb30ff9757bb0fa1ac691edab58bca5f77be7c3de4004596ab7334603d5a4,137986276
top_trade_rate,MSTR,FINNHUB,Finnhub,2026-01-02T18:45:50+00:00,"Strategy (MSTR) Stock Is Up, What You Need To Know",https://finnhub.io/api/news?id=699aba519164a827dcd3364afb9e7330170fd0ac5bcb5edba2a8aac3b495a915,137987378
top_trade_rate,MSTR,FINNHUB,Finnhub,2026-01-02T18:22:32+00:00,Bitcoin Reclaims $90K as U.S. Buying Returns – Has the Tax-Drag Finally Ended?,https://finnhub.io/api/news?id=ac32a446f0233a3105e0108e0c35d1144b9ed9dcd74bbe4c4dd4a199b35f5e9c,137987379
top_trade_rate,TSLA,FINNHUB,Finnhub,2026-01-02T17:49:20+00:00,"Expect cheaper EVs to boost demand for Tesla this year, says Stifel's Stephen Gengaro",https://finnhub.io/api/news?id=5202a7c8dd05ef27c2ad9c8dcaa2821c011bf7dbb414eec72ec532de96bf55e1,137974451
top_trade_rate,AVGO,FINNHUB,Finnhub,2026-01-02T17:43:00+00:00,Is Broadcom Stock a Buy After the Dip?,https://finnhub.io/api/news?id=df52f8464f1eb0716544fb4aa1663cfb80a1c4f55cb92311ed7bd9967ad70ea8,137985665
top_trade_rate,NVDA,FINNHUB,Finnhub,2026-01-02T17:15:06+00:00,Churchill Capital X: Reading The Tea Leaves On Infleqtion,https://finnhub.io/api/news?id=e4cd687e57613fd6191c3020a001f5e603afc52e5182123aa52baa90d23c69a1,137968919
top_trade_rate,DAL,FINNHUB,Finnhub,2026-01-02T16:44:00+00:00,Is SkyWest's Cheap Valuation Reason Enough to Buy the Stock?,https://finnhub.io/api/news?id=13bf9e7c131717be53a0e091796f3d0919abec70e9f119eae4cab0572e495b87,137986837
top_trade_rate,NVDA,FINNHUB,Finnhub,2026-01-02T16:39:53+00:00,AI: Still Early Innings In 2026,https://finnhub.io/api/news?id=7412e8878a78612408c8b764b0fbf0c8c58e7ce98da7473752e01bc8d307fa8e,137968829
top_trade_rate,AVGO,FINNHUB,Finnhub,2026-01-02T16:39:53+00:00,AI: Still Early Innings In 2026,https://finnhub.io/api/news?id=7412e8878a78612408c8b764b0fbf0c8c58e7ce98da7473752e01bc8d307fa8e,137968829
top_trade_rate,XPEV,FINNHUB,Finnhub,2026-01-02T16:22:44+00:00,EV Wars: Who Won In December?,https://finnhub.io/api/news?id=18773a990a7693fbff41b9066fbc6be2a746102ddb2bd92ffeb59719eab7c7a2,137968771
top_trade_rate,SLV,FINNHUB,Finnhub,2026-01-02T16:21:41+00:00,"$80 Silver Is Still A Grossly Overvalued Sell, It's Not A Buy",https://finnhub.io/api/news?id=1a32592e9a5a3217f2febe54ce9284b7de7763b5cf6afba550f259ece34d4e2b,137968772
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T16:16:55+00:00,"Bitcoin pushes above $90,000 as traders eye change in pattern",https://finnhub.io/api/news?id=8d8dd67f9724253499c63c0a5543564e2c29454cc406010c8b5ddd9c1c5f0c8b,137985666
top_trade_rate,AVGO,FINNHUB,Finnhub,2026-01-02T16:16:55+00:00,"Bitcoin pushes above $90,000 as traders eye change in pattern",https://finnhub.io/api/news?id=8d8dd67f9724253499c63c0a5543564e2c29454cc406010c8b5ddd9c1c5f0c8b,137985666
top_trade_rate,MSTR,FINNHUB,Finnhub,2026-01-02T16:10:46+00:00,Michael Saylor’s Strategy flirts again with the danger threshold at which his company is worth less than his Bitcoin,https://finnhub.io/api/news?id=c4fb018046cc1ff1dd44ae723cef7fa59d57d4c3709b13da171846afc7845be9,137987380
top_trade_rate,NFLX,FINNHUB,Finnhub,2026-01-02T16:05:00+00:00,2 Unstoppable Stocks to Buy in 2026 and Hold Forever,https://finnhub.io/api/news?id=0d6e92acb4b295b02e77b858ee3f8ba234f1b985873df174492687183f20f333,137985852
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T16:01:28+00:00,Why Is Intel (INTC) Stock Soaring Today,https://finnhub.io/api/news?id=197f5b15e09db7ba00588a0bc85db57b752cbcf0eec95237e5511cb612747983,137986278
top_trade_rate,AVGO,FINNHUB,Finnhub,2026-01-02T16:01:04+00:00,Why Are AMD (AMD) Shares Soaring Today,https://finnhub.io/api/news?id=eb62821605f6101f86b1bccd75d63c7be039b6504c66658034416a699ea967d8,137985667
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T15:30:17+00:00,BC-Most Active Stocks,https://finnhub.io/api/news?id=b9606c65d86a34224570d63edc4898206a0ce77c9df6215b09319f23388febde,137969363
top_trade_rate,OTLK,FINNHUB,Finnhub,2026-01-02T15:30:17+00:00,BC-Most Active Stocks,https://finnhub.io/api/news?id=b9606c65d86a34224570d63edc4898206a0ce77c9df6215b09319f23388febde,137969363
top_trade_rate,IREN,FINNHUB,Finnhub,2026-01-02T15:21:35+00:00,IREN: Power To Compute Is Building The Moat (Rating Upgrade),https://finnhub.io/api/news?id=4bcb78cbd5ec6e7cf56426f7259520d80b4e5e9d77441bc14e72d3d128bb444c,137968515
top_trade_rate,TSLA,FINNHUB,Finnhub,2026-01-02T15:17:02+00:00,"QQQ: Ignore The Strong GDP Print, Sales Growth Is Falling Fast",https://finnhub.io/api/news?id=af5568c8fd407ea672285132b7f73fb5d01f84d0b2d61e3e6847d3a02671b662,137968354
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T15:05:00+00:00,"Nvidia, AMD, and Broadcom Are Facing Off. How the 2026 AI Chips Battle Is Shaping Up.",https://finnhub.io/api/news?id=8743e50b972b63d0a1b27096ec1e1d50e21784a97d26464a25e9d7b5208b50db,137985668
top_trade_rate,AVGO,FINNHUB,Finnhub,2026-01-02T15:05:00+00:00,"Nvidia, AMD, and Broadcom Are Facing Off. How the 2026 AI Chips Battle Is Shaping Up.",https://finnhub.io/api/news?id=8743e50b972b63d0a1b27096ec1e1d50e21784a97d26464a25e9d7b5208b50db,137985668
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T15:02:13+00:00,Intel Sees Strong Institutional Backing Amid 62% Ownership,https://finnhub.io/api/news?id=96a3272a0cdfc38c1a3fc719dc0088fe651ab8c4110a51a119dd6c137b81855d,137986281
top_trade_rate,MSTR,FINNHUB,Finnhub,2026-01-02T15:00:02+00:00,"As MicroStrategy Buys $109 Million of Bitcoin, Should You Buy MSTR Stock?",https://finnhub.io/api/news?id=7bd65a2209e01b9aada37059ed93be03c9093a3ef53eb92620a487b922317f93,137987381
top_trade_rate,NVDA,FINNHUB,Finnhub,2026-01-02T14:30:07+00:00,What to know about Nvidia's massive spending spree,https://finnhub.io/api/news?id=e091c2aa643245d121cb2c82d583e3b1d7593daf81e06ece957f881a55938dcf,137974434
top_trade_rate,APH,FINNHUB,Finnhub,2026-01-02T14:23:00+00:00,BigBear.ai Strengthens Position With $250M Ask Sage Acquisition,https://finnhub.io/api/news?id=923c29215f3e3352d46aaffbf169b8ac0231d193f32f1c0060870dc945a13a87,137986294
top_trade_rate,SLV,FINNHUB,Finnhub,2026-01-02T14:20:30+00:00,Silver And Gold: Get Used To And Exploit Elevated Volatility,https://finnhub.io/api/news?id=9490dc93c0c8a85e111382620197cc420a49234f389c0b9ba81141d0c49f9fa5,137967796
top_trade_rate,OTLK,FINNHUB,Finnhub,2026-01-02T14:19:53+00:00,US Equity Futures Rise Friday at Start of New Year Following Lead of European Markets,https://finnhub.io/api/news?id=461335fec2aec4989cc730a4a49d5b5a8f7cf638f73b343937e2dbfdcf31e484,137980796
top_trade_rate,TSLA,FINNHUB,Finnhub,2026-01-02T14:13:14+00:00,"Anticipating Tesla to scale-up CyberCab production in 2026, says Canaccord Genuity's Gianarikas",https://finnhub.io/api/news?id=c736f2cea7e8b5ce971b1fe9f9e028843c84c2f2cb4c2efa88dedd60d6555e52,137974452
top_trade_rate,AVGO,FINNHUB,Finnhub,2026-01-02T14:10:34+00:00,Benchmark Boosts Broadcom’s (AVGO) Price Target Amid AI Chip Growth,https://finnhub.io/api/news?id=8643edbae54036783f9a4593ba9e32c6da227771997dab3abb605a175f61af9d,137985669
top_trade_rate,NFLX,FINNHUB,Finnhub,2026-01-02T14:09:00+00:00,AMC Theatres Declares Netflix’s Stranger Things Series Finale Theatrical Event a Triumph; More Joint Netflix-AMC Cooperation Envisioned in 2026 and Beyond,https://finnhub.io/api/news?id=6b02e149d2b63577c434483b8e3472856d4f6d2dff82d4a9f95e5ce067593aa3,137985853
top_trade_rate,AVGO,FINNHUB,Finnhub,2026-01-02T14:07:34+00:00,Is Capital Group Dividend Value ETF Good For Retirees? | CGDV,https://finnhub.io/api/news?id=9f597af8a183424219e5283cbc6b9c3cbf97ed71790c3485410e5a4328c2f9fd,137985670
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T14:05:52+00:00,CES 2026: What to expect from the tech industry’s biggest show of the year,https://finnhub.io/api/news?id=f510ee362243316f8626daf0cf809249827aa0978d2c922250a69e7bfdbfffa8,137985903
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T14:04:46+00:00,Micron's Quiet Pricing Power Is Reshaping The AI Boom,https://finnhub.io/api/news?id=895ddd108554cd10c32f19287c4a960108ae9719ff2546833ba5a24f7db8cc4d,137967606
top_trade_rate,NVDA,FINNHUB,Finnhub,2026-01-02T14:04:46+00:00,Micron's Quiet Pricing Power Is Reshaping The AI Boom,https://finnhub.io/api/news?id=895ddd108554cd10c32f19287c4a960108ae9719ff2546833ba5a24f7db8cc4d,137967606
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T13:58:00+00:00,Can Intel Stock Replicate Its Stellar 2025 Performance This Year?,https://finnhub.io/api/news?id=52421acd657b6dc84ce1b98ff2ffd60e93ebf343a3f8d18a6c868b7727df675e,137985904
top_trade_rate,AVGO,FINNHUB,Finnhub,2026-01-02T13:57:00+00:00,MRVL's Custom Silicon Business Scales Up: What's Coming Next?,https://finnhub.io/api/news?id=ec69cf500cc7fa38b37e4186f50df7a2b733e17af5cc85340e060eee7303d28e,137985671
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T13:49:27+00:00,We Asked ChatGPT What the Top-Performing Stocks of 2026 Will Be: Do Investing Experts Agree?,https://finnhub.io/api/news?id=63e02a32ed7ae3bfb113ecae9f3c4d73db16af0b86dbabf065aa3b39a493ef24,137985906
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T13:46:35+00:00,"Exchange-Traded Funds, Equity Futures Higher Ahead of First Trading Day of 2026",https://finnhub.io/api/news?id=0ff8d065ae074bbf81ed8505885cbe7eb58b12539e88a36c0b91167ec69b2ec5,137967971
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T13:34:38+00:00,"Equities to Get Boost From Robust Earnings in 2026 But Near-Term Fed Path Uncertain, Analysts Say",https://finnhub.io/api/news?id=0d70c776be973f542f751cd8740ebfee4ab847d5fa863009756b1d4f91d47745,137975874
top_trade_rate,TSLA,FINNHUB,Finnhub,2026-01-02T13:30:00+00:00,The '500 Robotaxis Vs. 3-5 Cars' Debate Is The Wrong Fight - Here's The Right Way To Underwrite Tesla's Robotaxi Story,https://finnhub.io/api/news?id=136e1cfe633bc00b6f1ae8d04132d4631089478d32f0ce944da80128ac0b65bf,137967327
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T13:20:00+00:00,Find the Next NVIDIA With This Semiconductor ETF,https://finnhub.io/api/news?id=f5fdadd0c7753b3191cc4b31d9a2b66eb453ef2f3c67d14cf61e08c8d2bc2d7e,137985907
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T13:13:58+00:00,Trade Tracker: Kevin Simpson buys Intel and more Boeing,https://finnhub.io/api/news?id=044806a0ab51464b3e6b9acd8ac336ec225ec69bfe73e06a675bfd30711a80d8,137974485
top_trade_rate,NVDA,FINNHUB,Finnhub,2026-01-02T13:05:14+00:00,3 Key AI Signposts In 2026,https://finnhub.io/api/news?id=5877a1756b949529a8b2227774671466b709fb0517f03684e1ad3df04840f899,137966976
top_trade_rate,NVDA,FINNHUB,Finnhub,2026-01-02T13:01:57+00:00,Why Amazon Could Lead The Mag 7 In 2026,https://finnhub.io/api/news?id=de6db42f225af9ce903d3a3fb0966aa0ee7bafff9dab52e2357c82856711a141,137966978
top_trade_rate,TSLA,FINNHUB,Finnhub,2026-01-02T13:01:57+00:00,Why Amazon Could Lead The Mag 7 In 2026,https://finnhub.io/api/news?id=de6db42f225af9ce903d3a3fb0966aa0ee7bafff9dab52e2357c82856711a141,137966978
top_trade_rate,NVDA,FINNHUB,Finnhub,2026-01-02T12:45:51+00:00,'Queen City' Charlotte was the king of the stock market in 2025,https://finnhub.io/api/news?id=7aa8847ab1ad897746f499b6732de6f802cbc26ff2c2ace7b11aababa0fe1de3,137966883
top_trade_rate,AVGO,FINNHUB,Finnhub,2026-01-02T12:45:51+00:00,'Queen City' Charlotte was the king of the stock market in 2025,https://finnhub.io/api/news?id=7aa8847ab1ad897746f499b6732de6f802cbc26ff2c2ace7b11aababa0fe1de3,137966883
top_trade_rate,OTLK,FINNHUB,Finnhub,2026-01-02T12:29:57+00:00,"Baidu, ASML, furniture stocks rise; Outlook Therapeutics sinks",https://finnhub.io/api/news?id=3fe381a78ee9829b871bba29b9a9bb684881f4fa0b60573e91dd5119701b3f32,137983441
top_trade_rate,SLV,FINNHUB,Finnhub,2026-01-02T12:15:10+00:00,Silver: Naked Longs Get Taken Out On COMEX Default Theories,https://finnhub.io/api/news?id=9c1a6760f4e3f4524ae9de4863dd31e32bcf5a0dc406f38dfef90773b255a568,137966509
top_trade_rate,VLO,FINNHUB,Finnhub,2026-01-02T12:13:00+00:00,Will the Oil Price Environment Aid PSX's Refining Operations?,https://finnhub.io/api/news?id=28df3be26d96e6c0a81707e4c5c034791d623b54d52657fceccb528a15dfd607,137986730
top_trade_rate,VLO,FINNHUB,Finnhub,2026-01-02T12:11:00+00:00,Is the Current Oil Price Favorable for VLO's Refining Operations?,https://finnhub.io/api/news?id=d347ee7268670981ba0799c9848fd42a02f7e0a7136c8f937b8e16eb2712d32e,137986731
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T12:00:31+00:00,"With 62% institutional ownership, Intel Corporation (NASDAQ:INTC) is a favorite amongst the big guns",https://finnhub.io/api/news?id=6de6fbdaa035ad67ba35ea7182b5549112d5cde578b6f682d87d9122ac79c7de,137986288
top_trade_rate,DAL,FINNHUB,Finnhub,2026-01-02T11:52:43+00:00,U.S. Airline Stocks: Top Picks for 2026 After a Turbulent 2025,https://finnhub.io/api/news?id=4ccd2257903e45061b2fd4b908eb7d108c6c99ef5ebb60f9635eee13a64ae9a3,137986838
top_trade_rate,MU,FINNHUB,Finnhub,2026-01-02T11:48:29+00:00,Chip stocks rally to start 2026 after third-straight winning year,https://finnhub.io/api/news?id=ea06d1359a1c4243e69de699b7460859b76f54b747e99b38b3a80c77d78cf9f7,137966523
top_trade_rate,INTC,FINNHUB,Finnhub,2026-01-02T11:48:29+00:00,Chip stocks rally to start 2026 after third-straight winning year,https://finnhub.io/api/news?id=ea06d1359a1c4243e69de699b7460859b76f54b747e99b38b3a80c77d78cf9f7,137966523
top_trade_rate,NVDA,FINNHUB,Finnhub,2026-01-02T11:48:29+00:00,Chip stocks rally to start 2026 after third-straight winning year,https://finnhub.io/api/news?id=ea06d1359a1c4243e69de699b7460859b76f54b747e99b38b3a80c77d78cf9f7,137966523
top_trade_rate,NVDA,FINNHUB,Finnhub,2026-01-02T11:39:43+00:00,IREN: Building Its True Moat For Long-Term Value Creation,https://finnhub.io/api/news?id=53ec592afa2e39072acf5e1775edcaf4cd9a5b41db4178d84635f12d0694b0c3,137966284
top_trade_rate,IREN,FINNHUB,Finnhub,2026-01-02T11:39:43+00:00,IREN: Building Its True Moat For Long-Term Value Creation,https://finnhub.io/api/news?id=53ec592afa2e39072acf5e1775edcaf4cd9a5b41db4178d84635f12d0694b0c3,137966284
top_trade_rate,NFLX,FINNHUB,Finnhub,2026-01-02T11:30:30+00:00,2026 portfolios: Why this strategist is watching these 5 stocks,https://finnhub.io/api/news?id=375c525de68794fa8d855d9eca288d2d2465ca327dd30e4592071b3ea5506cf9,137985854
top_trade_rate,MSTR,FINNHUB,Finnhub,2026-01-02T11:29:36+00:00,Bitcoin May Plunge After January FOMC Meeting,https://finnhub.io/api/news?id=7db7c45cafa8bb66e080f9135e4011d55c7270f8daf0c310a000d3708e343864,137966254
top_trade_rate,IBIT,FINNHUB,Finnhub,2026-01-02T11:29:36+00:00,Bitcoin May Plunge After January FOMC Meeting,https://finnhub.io/api/news?id=7db7c45cafa8bb66e080f9135e4011d55c7270f8daf0c310a000d3708e343864,137966254
top_trade_rate,TSLA,FINNHUB,Finnhub,2026-01-02T10:34:59+00:00,"Tesla’s biggest competitor right now is BYD, says Roth Capital Partners’ Craig Irwin",https://finnhub.io/api/news?id=f0f7663106aa81ef0ca58ca7b122a4b10cbcd2c3e977a8d2da8cfd6491f6e654,137966584
top_trade_rate,NVDA,FINNHUB,Finnhub,2026-01-02T10:23:36+00:00,Vertiv Holdings Can Go Higher In 2026,https://finnhub.io/api/news?id=7b259f6874b9e27c3863c4b38e09abad07ea46f9a8740aa2acc60a87378a1dc9,137965652
