symbol,provider,time,time_utc,articleId,headline
NXXT,DJ-N,2025-12-08 14:00:00,,DJ-N$1cee95ba,Press Release: NextNRG Welcomes DOE's Energy Dominance Financing Program as a Direct Affirmation of Its Technology Strategy
NXXT,DJ-N,2025-12-02 14:00:00,,DJ-N$1ce19150,Press Release: NextNRG and FIU Partner to Deploy Landmark Bi-Directional Static and Dynamic Wireless EV Charging Network Demonstrating Next-Generation Infrastructure at Scale
NXXT,DJ-N,2025-11-28 21:06:00,,DJ-N$1cda9081,NextNRG Files 8K - Entry Into Definitive Agreement >NXXT
NXXT,DJ-N,2025-11-23 08:12:00,,DJ-N$1cccf3c9,"NEXTNRG INC  COM, Inst Holders, 3Q 2025 (NXXT)"
NXXT,DJ-N,2025-11-20 14:15:00,,DJ-N$1cc5b405,NextNRG Files 8K - Entry Into Definitive Agreement >NXXT
NXXT,DJ-N,2025-11-20 14:15:00,,DJ-N$1cc5b358,"Press Release: NextNRG Secures 28-Year Microgrid Power Purchase Agreement with California Healthcare Facility, Expanding into a Multi-Billion-Dollar Healthcare Resilience Market"
NXXT,DJ-N,2025-11-18 21:54:00,,DJ-N$1cc0b055,NextNRG Files 8K - Unregistered Equity Sales >NXXT
NXXT,DJ-N,2025-11-18 21:54:00,,DJ-N$1cc0b053,NextNRG Files 8K - Direct Or Off-Balance Sheet Financial Obligation >NXXT
NXXT,DJ-N,2025-11-17 16:39:00,,DJ-N$1cbc9f0c,NextNRG Shares Down After 3Q Loss Widens
NXXT,DJ-N,2025-11-17 13:04:00,,DJ-N$1cbbf6ee,NextNRG 3Q Loss $14.9M >NXXT
NXXT,DJ-N,2025-11-17 13:04:00,,DJ-N$1cbbf674,NextNRG 3Q Rev $22.9M >NXXT
NXXT,DJ-N,2025-11-17 13:01:00,,DJ-N$1cbbf1d1,Press Release: NextNRG Reports Q3 2025 Revenues Up 232% Year-Over-Year
NXXT,DJ-N,2025-11-17 13:01:00,,DJ-N$1cbbf15b,NextNRG Files 8K - Operations And Financial Condition >NXXT
NXXT,DJ-N,2025-11-14 21:52:00,,DJ-N$1cb8ee32,NextNRG Files 8K - Entry Into Definitive Agreement >NXXT
NXXT,DJ-N,2025-11-13 15:11:00,,DJ-N$1cb44112,"Press Release: NextNRG to Host Third Quarter 2025 Financial Results Conference Call on November 17, 2025 at 8:30 a.m. ET"
NXXT,DJ-N,2025-11-07 14:02:00,,DJ-N$1ca48dce,NextNRG Oct Revenue $7.4M >NXXT
NXXT,DJ-N,2025-11-07 14:00:00,,DJ-N$1ca48c3b,Press Release: NextNRG Reports Preliminary October 2025 Revenue Growth of 196% Year-Over-Year
NXXT,DJ-N,2025-10-30 13:01:00,,DJ-N$1c8d861c,NextNRG to Bring Advanced Microgrid and EV Charging Solutions to Gulfstream Development Corporation's 300-Acre Florida Warehousing Development
NXXT,DJ-N,2025-10-30 13:00:00,,DJ-N$1c8d844a,Press Release: NextNRG to Bring Advanced Microgrid and EV Charging Solutions to Gulfstream Development Corporation's 300-Acre Florida Warehousing Development
NXXT,DJ-N,2025-10-29 21:00:00,,DJ-N$1c8b43bd,Press Release: NextNRG to Present at the ThinkEquity Conference
NXXT,DJ-N,2025-10-28 13:48:00,,DJ-N$1c863e41,"Officer Vaknin Surrenders 15,509 Of NextNRG Inc >NXXT"
NXXT,DJ-N,2025-10-24 20:31:00,,DJ-N$1c7f07cd,NextNRG Files 8K - Unregistered Equity Sales >NXXT
NXXT,DJ-N,2025-10-24 20:31:00,,DJ-N$1c7f07cc,NextNRG Files 8K - Entry Into Definitive Agreement >NXXT
NXXT,DJ-N,2025-10-24 16:45:00,,DJ-N$1c7eb5f1,"Officer Vaknin Registers 64,713 Of NextNRG Inc >NXXT"
NXXT,DJ-N,2025-10-13 13:00:00,,DJ-N$1c60cc24,Press Release: NextNRG Reports Preliminary September 2025 Revenue Growth of 229% Year-Over-Year
NXXT,DJ-N,2025-10-09 20:31:00,,DJ-N$1c5afd72,NextNRG Files 8K - Unregistered Equity Sales >NXXT
NXXT,DJ-N,2025-10-09 20:31:00,,DJ-N$1c5afd71,NextNRG Files 8K - Entry Into Definitive Agreement >NXXT
NXXT,DJ-N,2025-10-07 18:00:00,,DJ-N$1c5578c2,NextNRG on Pace for Largest Percent Increase Since July 2024 -- Data Talk
MU,BRFG,2025-12-18 15:18:37,,BRFG$1d091f94,Micron shatters Q1 expectations and delivers record-breaking outlook bolstered by HBM dominance
MU,BRFG,2025-10-17 14:34:26,,BRFG$1c6e3ca4,"Micron holds steady amid exit from China server market, placing focus on booming AI demand"
MU,BRFG,2025-09-24 13:35:36,,BRFG$1c3694b6,"Micron's blowout quarter highlights HBM momentum, but that boom was already priced in"
MU,BRFG,2025-08-11 13:56:26,,BRFG$1bd02175,Micron boosts Q4 outlook on soaring DRAM demand and HBM strength
MU,BRFG,2025-06-26 14:11:51,,BRFG$1b61e70d,"Micron crushes Q3 expectations and guides higher, but shares languish on sustainability doubts"
MU,BRFG,2025-03-21 16:07:20,,BRFG$1a6d3394,Micron sells off after Q3 guidance fails to signal a meaningful near-term recovery
MU,BRFG,2024-12-19 15:14:26,,BRFG$198fd91e,Micron tumbles on downbeat Q2
MU,BRFG,2024-09-26 14:36:15,,BRFG$18c0110d,Micron's strong beat-and-raise earnings report reminds the market that it's a leading AI play
MU,BRFG,2024-06-27 15:05:00,,BRFG$17e1c2da,"Micron's guidance fails to live up to sky-high expectations, but AI catalysts unfolding"
MU,BRFG,2024-03-21 14:36:50,,BRFG$16f8ac49,Micron's blowout Q2 report shows that it deserves a seat at the AI table
MU,BRFG,2023-12-21 15:19:24,,BRFG$163b61d4,Micron's turnaround in higher gear on improving pricing as rise of AI servers drives demand
MU,BRFG,2023-11-28 17:06:41,,BRFG$160ac8c0,Micron sees profit-taking despite hiking its Q1 guidance; higher expectations likely priced in
MU,BRFG,2023-09-28 14:28:23,,BRFG$15852f05,Micron's disappointing guidance reins in timeline expectations for full memory chip comeback
MU,BRFG,2023-06-29 14:18:07,,BRFG$14c20721,"Micron says worst of inventory glut is behind it, but immediate upturn in demand not expected"
MU,BRFG,2023-05-22 14:02:16,,BRFG$147c6d9a,Micron gaps lower following a ban on the use of its products in China; severity still unclear
MU,BRFG,2023-03-29 15:12:07,,BRFG$14129d93,"Micron posts dismal Q2 results, but possible bottoming out for chip market sparks rally"
MU,DJ-N,2026-01-04 19:46:00,,DJ-N$1d258dd6,"Dow Jones Futures: Markets To React To Trump's Venezuela Action; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-04 17:30:00,,DJ-N$1d257da3,"Dow Jones Futures: Markets To React To Trump's Venezuela Action; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-04 13:45:00,,DJ-N$1d256d4a,"Dow Jones Futures: How Will Markets React To Trump's Venezuela Action? Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-04 12:54:00,,DJ-N$1d2568f2,"Dow Jones Futures: How Will Markets React To Trump's Venezuela Action? Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-04 12:06:00,,DJ-N$1d2562f6,"How Will Dow Jones Futures React To Trump's Venezuela Action? Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-04 03:57:00,,DJ-N$1d252ea2,"Dow Jones Futures Set To React To Trump's Venezuela Action; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-04 02:39:00,,DJ-N$1d252bb2,"Dow Jones Futures: How Will Markets React To Trump's Venezuela Action? Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-03 20:49:00,,DJ-N$1d251823,"Dow Jones Futures: Trump Says U.S. To 'Run' Venezuela After Capturing Maduro; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-03 19:15:00,,DJ-N$1d2510e4,"Dow Jones Futures: Trump Says U.S. To 'Run' Venezuela After Capturing Maduro; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-03 19:14:00,,DJ-N$1d2510d8,"Dow Jones Futures: Trump Says U.S. To 'Run' Venezuela After Capturing Maduro; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-03 19:05:00,,DJ-N$1d251010,"Dow Jones Futures: Trump Says U.S. To 'Run' Venezuela After Capturing Maduro; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-03 18:04:00,,DJ-N$1d250bca,"Dow Jones Futures: Trump Says U.S. To 'Run' Venezuela After Capturing Maduro; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-03 17:00:00,,DJ-N$1d2506a8,"Dow Jones Futures: Trump Says U.S. To 'Run' Venezuela After Capturing Maduro; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-03 16:30:00,,DJ-N$1d250494,"Dow Jones Futures: Trump Says U.S. Seizes Venezuela's Maduro; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-03 14:26:00,,DJ-N$1d24faea,"Dow Jones Futures: Trump Says U.S. Seizes Venezuela's Maduro; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-03 14:13:00,,DJ-N$1d24f6d0,"Dow Jones Futures: Trump Says U.S. Seizes Venezuela's Maduro; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-03 13:20:00,,DJ-N$1d24f382,"Dow Jones Futures: Trump Says U.S. Seizes Venezuela's Maduro; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-03 13:14:00,,DJ-N$1d24f2fb,"Dow Jones Futures: Trump Says U.S. Seizes Venezuela's Maduro; Nvidia, AMD, Taiwan Semi Due -- IBD"
MU,DJ-N,2026-01-03 13:12:00,,DJ-N$1d24f2da,"Dow Jones Futures: Nvidia, AMD, Taiwan Semi Due After Tesla, Palantir, AppLovin Trigger Sell Signals -- IBD"
MU,DJ-N,2026-01-03 12:37:00,,DJ-N$1d24ef62,"Dow Jones Futures: Nvidia, AMD, Taiwan Semi Due After Tesla, Palantir, AppLovin Trigger Sell Signals -- IBD"
MU,DJ-N,2026-01-03 03:55:00,,DJ-N$1d248f4d,"Dow Jones Futures: Nvidia, AMD, Taiwan Semi Due After Tesla, Palantir, AppLovin Trigger Sell Signals -- IBD"
MU,DJ-N,2026-01-03 02:30:00,,DJ-N$1d246447,"Tech Trader: For the AI Trade, 2026 Is a Make-or-Break Year -- Barron's"
MU,DJ-N,2026-01-03 02:30:00,,DJ-N$1d24637f,Streetwise: The Suddenly Sexy 3 Memory Stocks Beat The Mag 7. Can It Last? -- Barron's
MU,DJ-N,2026-01-02 23:05:00,,DJ-N$1d243d04,"Dow Jones Futures: Nvidia, AMD, Taiwan Semi Due After Tesla, Palantir, AppLovin Trigger Sell Signals -- IBD"
MU,DJ-N,2026-01-02 21:36:00,,DJ-N$1d240ecf,"Dow Jones Futures: Nvidia, AMD, Taiwan Semi Due After Tesla, Palantir, AppLovin Trigger Sell Signals -- IBD"
MU,DJ-N,2026-01-02 21:33:00,,DJ-N$1d240a77,"Micron Technology Inc. Stock Rises 10.5%, Outperforms Peers"
MU,DJ-N,2026-01-02 21:20:00,,DJ-N$1d23fb7c,"These Stocks Moved the Most Today: Tesla, Baidu, Western Digital, Micron, RH, Vertiv, Sable Offshore, AppLovin, and More -- Barrons.com"
MU,DJ-N,2026-01-02 19:35:00,,DJ-N$1d23d1c9,"These Stocks Are Moving the Most Today: Tesla, Baidu, Western Digital, Micron, RH, Vertiv, Sable Offshore, AppLovin, and More -- Barrons.com"
MU,DJ-N,2026-01-02 18:41:00,,DJ-N$1d23ca06,"AI is Driving Demand for Seagate, Western Digital, and Micron Technology. Can the Boom Last? -- Barrons.com"
MU,DJ-N,2026-01-02 17:37:00,,DJ-N$1d23bdaa,"These Stocks Are Moving the Most Today: Tesla, Baidu, Western Digital, Micron, RH, Vertiv, Sable Offshore, AppLovin, and More -- Barrons.com"
MU,DJ-N,2026-01-02 17:07:00,,DJ-N$1d23b6f6,"These Stocks Are Moving the Most Today: Tesla, Baidu, Western Digital, Micron, RH, Vertiv, Sable Offshore, AppLovin, and More -- Barrons.com"
MU,DJ-N,2026-01-02 15:28:00,,DJ-N$1d23634c,Micron and Sandisk Stocks Kick Off New Year Just as They Finished 2025 -- With Big Gains -- Barrons.com
MU,DJ-N,2026-01-02 15:03:00,,DJ-N$1d2349c5,"These Stocks Are Moving the Most Today: Tesla, Baidu, Western Digital, Micron, RH, Vertiv, Sable Offshore, and More -- Barrons.com"
MU,DJ-N,2026-01-02 12:39:00,,DJ-N$1d231144,Micron and Sandisk Stocks Kick Off New Year Just as They Finished 2025 -- With Big Gains -- Barrons.com
MU,DJ-N,2025-12-31 22:07:00,,DJ-N$1d216085,South Korean Stocks Had a Breakout 2025. Can It Continue? -- Barrons.com
MU,DJ-N,2025-12-31 21:40:00,,DJ-N$1d215d61,How Western Digital Became the S&P 500's Best Stock in 2025 -- and Why Trade Desk Was the Worst -- Barrons.com
MU,DJ-N,2025-12-31 21:34:00,,DJ-N$1d215933,"Micron Technology Inc. Stock Falls 2.5%, Underperforms Peers"
MU,DJ-N,2025-12-31 13:16:00,,DJ-N$1d205e93,"These Stocks Are Moving the Most Today: Nvidia, Tesla, Hecla, Newmont, Nike, Vanda, Western Digital, and More -- Barrons.com"
MU,DJ-N,2025-12-31 12:55:00,,DJ-N$1d2056cb,Western Digital Ends 2025 as the S&P 500's Best Stock. This Ad-Tech Stock Had a Bleak Year. -- Barrons.com
MU,DJ-N,2025-12-31 12:08:00,,DJ-N$1d204092,"These Stocks Are Moving the Most Today: Nvidia, Tesla, Hecla, Newmont, Nike, Vanda, Western Digital, and More -- Barrons.com"
MU,DJ-N,2025-12-31 11:12:00,,DJ-N$1d203061,"These Stocks Are Moving the Most Today: Nvidia, Tesla, Hecla, Newmont, Vanda, Western Digital, and More -- Barrons.com"
MU,DJ-N,2025-12-31 07:33:00,,DJ-N$1d1fe478,Stocks Defy Tariff Jitters in '25 -- WSJ
MU,DJ-N,2025-12-31 07:30:00,,DJ-N$1d1fe3cb,2026 Is a Make-or-Break Year for the AI Trade -- Barrons.com
MU,DJ-N,2025-12-30 21:54:00,,DJ-N$1d1f0a7f,U.S. Stocks Defy 'Sell America' Warnings and Is Ending 2025 Near Record High -- WSJ
MU,DJ-N,2025-12-29 21:34:00,,DJ-N$1d1c3a8c,"Micron Technology Inc. Stock Advances 3.4%, Outperforms Peers"
MU,DJ-N,2025-12-29 12:14:00,,DJ-N$1d1af4cf,CFA High Yield:Insider Review For Week Ended 26-Dec
MU,DJ-N,2025-12-29 12:12:00,,DJ-N$1d1af470,CFA Technology:Insider Review For Week Ended 26-Dec -2-
MU,DJ-N,2025-12-29 12:12:00,,DJ-N$1d1af453,CFA Technology:Insider Review For Week Ended 26-Dec
MU,DJ-N,2025-12-26 19:14:00,,DJ-N$1d187598,"These Stocks Are Moving the Most Today: Nvidia, Apple, Tesla, Coupang, Micron, Lam Research, Newmont, Moderna, and More -- Barrons.com"
MU,DJ-N,2025-12-26 19:02:00,,DJ-N$1d1874b4,"Sandisk, Palantir, Micron Among The 100 Best -2-"
INTC,BRFG,2025-12-15 15:02:42,,BRFG$1cffc2e3,Intel reportedly in talks to acquire AI chip startup SambaNova in push for AI relevance
INTC,BRFG,2025-11-28 16:24:34,,BRFG$1cda3d41,"Intel soars as Apple tests 18A node for M-series chips, signaling major Foundry breakthrough"
INTC,BRFG,2025-10-24 14:08:05,,BRFG$1c7e9c3f,Intel delivers surprise Q3 profit as AI demand lifts core x86 business and PC sales
INTC,BRFG,2025-09-18 14:08:24,,BRFG$1c2a9f01,Intel soars as NVIDIA invests $5 bln in game-changing AI and PC chip partnership
INTC,BRFG,2025-09-15 16:19:27,,BRFG$1c22d17a,Intel trims FY25 expense forecast after Altera sale amid restructuring push
INTC,BRFG,2025-08-15 15:34:04,,BRFG$1bddc045,"Intel and potential U.S. government stake: A strategic lifeline amid deep, ongoing challenges"
INTC,BRFG,2025-07-25 13:40:05,,BRFG$1ba4cad4,Intel plunges as Q2 earnings report reveals deepening Foundry struggles and margin collapse
INTC,BRFG,2025-07-02 15:23:17,,BRFG$1b6fc9e1,"Intel dives on report of chip maker possibly scrapping 18A process, clouding turnaround plan"
INTC,BRFG,2025-05-20 16:22:07,,BRFG$1b0baa24,Intel doubling down on core chip strategy with potential Network and Edge unit sale
INTC,BRFG,2025-04-25 16:59:14,,BRFG$1aca5326,"Intel tops Q1 estimates but warns of weak Q2 as fierce competition, macro pressures persist"
INTC,BRFG,2025-04-14 14:52:36,,BRFG$1aaadadd,"Intel divests majority stake in Altera, providing some needed financial relief"
INTC,BRFG,2025-03-17 15:35:09,,BRFG$1a5fd540,"Intel's new CEO-fueled comeback gains steam as it eyes new AI strategy, manufacturing changes"
INTC,BRFG,2025-03-13 14:39:32,,BRFG$1a5835b8,"Intels CEO appointment renews turnaround hopes, sparking huge rally for shares"
INTC,BRFG,2025-01-31 16:04:04,,BRFG$19eed086,"Intel beats muted Q4 expectations, but underlying story remains the same"
INTC,BRFG,2024-12-02 16:59:42,,BRFG$19655017,Intel jumps after CEO Pat Gelsinger announces retirement; interim co-CEOs to take charge
INTC,BRFG,2024-11-25 15:38:34,,BRFG$195688e6,"Intel's federal grant cut, but other transactions may more than make up the difference"
INTC,BRFG,2024-11-01 16:14:23,,BRFG$191c4b6c,Intel springs higher as its aggressive cost-reduction efforts begin to take shape in Q3
INTC,BRFG,2024-09-23 14:29:42,,BRFG$18b69958,"Intel's rebound continues following Qualcomm takeover report, but odds of a deal are slim"
INTC,BRFG,2024-09-17 14:56:23,,BRFG$18a910c2,Intel turns gloom-and-doom for Foundry unit into some hope after flurry of announcements
INTC,BRFG,2024-09-16 14:51:56,,BRFG$18a61c95,Intel receives some much-needed good news as it reportedly wins new military contract
INTC,BRFG,2024-09-03 14:07:01,,BRFG$18872218,Intel erasing last week's gains after cost-cutting plan reportedly excludes Foundry spin-off
INTC,BRFG,2024-08-30 17:27:26,,BRFG$18810310,Intel reportedly considering splitting off Foundry segment as company's turnaround flounders
INTC,BRFG,2024-08-26 17:24:07,,BRFG$1874091f,Intel sinks lower again as it reportedly prepares for activist investors to come knocking
INTC,BRFG,2024-08-02 14:31:27,,BRFG$183763c0,Intel crashes as dismal Q2 earnings report dashes any hope of near-term turnaround
INTC,BRFG,2024-05-13 14:45:25,,BRFG$1779af30,Intel's foundry ambitions receive a boost with reported Apollo Global Management partnership
INTC,BRFG,2024-04-26 16:53:07,,BRFG$174ef382,Intel's Q1 earnings report only raises more doubts about its turnaround prospects
INTC,BRFG,2024-04-03 14:53:00,,BRFG$1714bf72,Intel's transformation plan encounters more scrutiny as Foundry losses pile up
INTC,BRFG,2024-03-13 14:20:30,,BRFG$16e5c3fe,Intel slips after the Pentagon reportedly pulls out of its $2.5 bln chip grant
INTC,BRFG,2024-02-02 18:08:24,,BRFG$168e8f73,Intel's plan to delay plant construction chips away at confidence after rough Q1 guidance
INTC,BRFG,2024-01-26 15:27:39,,BRFG$167ebc3b,Intel powering down as bleak guidance puts spotlight on a more limited AI growth opportunity
INTC,BRFG,2023-10-27 14:28:52,,BRFG$15c20453,Intel launches higher as beat-and-raise report turns more doubters into believers
INTC,BRFG,2023-10-04 15:15:36,,BRFG$159029e7,Intel's transformation takes next big step with spin-off of Programmable Solutions Group
INTC,BRFG,2023-07-28 14:03:57,,BRFG$15000a05,Intel's turnaround hopes becoming a reality as PC market turns a corner
INTC,BRFG,2023-06-13 17:00:26,,BRFG$14a3e979,"Intel reportedly considers large investment in Arm's IPO, giving its AI ambitions a boost"
INTC,BRFG,2023-04-28 14:44:20,,BRFG$14541385,"Intel's results still not much to look at, but signs of a bottoming out enough to spark rally"
INTC,BRFG,2023-02-22 15:07:11,,BRFG$13c82bed,"Intel chips away at cash preservation needs via dividend cut, putting expected move behind it"
INTC,BRFG,2023-01-27 16:26:45,,BRFG$1391ddd2,Intel misses the mark pretty significantly with Q4 results and Q1 guidance
INTC,DJ-N,2026-01-02 21:33:00,,DJ-N$1d240a6f,"Intel Corp. Stock Rises 6.7%, Outperforms Peers"
INTC,DJ-N,2026-01-02 15:05:00,,DJ-N$1d234bf2,"Nvidia, AMD, and Broadcom Are Facing Off. How the 2026 AI Chips Battle Is Shaping Up. -- Barrons.com"
INTC,DJ-N,2026-01-02 12:14:00,,DJ-N$1d2307f0,"Nvidia, AMD and Broadcom Are Facing Off. How the 2026 AI Chips Battle Is Shaping Up. -- Barrons.com"
INTC,DJ-N,2025-12-30 21:35:00,,DJ-N$1d1ef817,"Intel Corp. Stock Rises 1.7%, Outperforms Peers"
INTC,DJ-N,2025-12-29 15:17:00,,DJ-N$1d1b5397,Nvidia Closes $5 Billion Purchase of Intel Shares -- Barrons.com
INTC,DJ-N,2025-12-29 11:17:00,,DJ-N$1d1ae11c,Intel Files 8K - Unregistered Equity Sales >INTC
INTC,DJ-N,2025-12-24 15:23:00,,DJ-N$1d156a6a,"Nvidia Tested Intel Production Technology But Stopped Moving Forward, Sources Tell Reuters"
INTC,DJ-N,2025-12-24 15:05:00,,DJ-N$1d1557ff,Intel Stock Drops. Blame Nvidia. -- Barrons.com
INTC,DJ-N,2025-12-24 12:31:00,,DJ-N$1d152780,"S&P 500 Futures Flat In Premarket Trading; United Therapeutics, Intel Lag"
INTC,DJ-N,2025-12-24 12:18:00,,DJ-N$1d152240,Intel Stock Drops. Blame Nvidia. -- Barrons.com
INTC,DJ-N,2025-12-12 23:49:00,,DJ-N$1cfc4c91,"Intel in Talks to Acquire SambaNova in Deal Valued at $1.6B, Bloomberg Reports, Citing Sources"
INTC,DJ-N,2025-12-12 07:32:00,,DJ-N$1cfa074a,Nvidia Takes Top Spot in the List of Best-Managed -2-
INTC,DJ-N,2025-12-12 07:32:00,,DJ-N$1cfa0747,Nvidia Takes Top Spot in the List of Best-Managed Companies of 2025 -- WSJ
INTC,DJ-N,2025-12-10 17:01:00,,DJ-N$1cf596b7,Intel Gets Around $163 Million Trimmed From EU Antitrust Fine -- Update
INTC,DJ-N,2025-12-10 10:49:00,,DJ-N$1cf48751,Intel Gets Around $163 Million Trimmed From EU Antitrust Fine
INTC,DJ-N,2025-12-10 08:43:00,,DJ-N$1cf44d66,"Microsoft, Amazon Bet Billions on India -- Update"
INTC,DJ-N,2025-12-09 21:43:00,,DJ-N$1cf31050,What Trump's China Chip Deal Means For Nvidia Stock -- IBD
INTC,DJ-N,2025-12-09 20:54:00,,DJ-N$1cf2d319,Intel Price Target Announced at $52.00/Share by KGI Securities
INTC,DJ-N,2025-12-09 20:54:00,,DJ-N$1cf2d317,Intel Raised to Outperform From Hold by KGI Securities
INTC,DJ-N,2025-12-09 15:19:00,,DJ-N$1cf21fc0,"These Stocks Are Moving the Most Today: Nvidia, AMD, CVS Health, Ares, Toll Brothers, SailPoint, Home Depot, and More -- Barrons.com"
INTC,DJ-N,2025-12-09 15:19:00,,DJ-N$1cf21f92,What Trump's China Chip Deal Means For Nvidia Stock -- IBD
INTC,DJ-N,2025-12-09 15:02:00,,DJ-N$1cf20cc9,Nvidia Has Permission to Sell H200 Chips to China. Why It Might Not Matter Much for the Stock. -- Barrons.com
INTC,DJ-N,2025-12-09 12:14:00,,DJ-N$1cf1a727,Nvidia Rises As Trump OKs H200 AI Chip Sales In China -- IBD
INTC,DJ-N,2025-12-09 11:01:00,,DJ-N$1cf1805d,"These Stocks Are Moving the Most Today: Nvidia, AMD, Ares, Toll Brothers, Alexander & Baldwin, and More -- Barrons.com"
INTC,DJ-N,2025-12-08 22:25:00,,DJ-N$1cf02d9b,Nvidia Rises As Trump OKs H200 AI Chip Sales In China -- IBD
INTC,DJ-N,2025-12-08 22:10:00,,DJ-N$1cf0248d,Nvidia Rises As Trump OKs H200 AI Chip Sales In China -- IBD
INTC,DJ-N,2025-12-08 18:03:00,,DJ-N$1cef795c,"Analysts' 'AI Loser' List Points To Risks For Uber, Adobe, Intel And These Tech Players -- IBD"
INTC,DJ-N,2025-12-08 14:03:00,,DJ-N$1cee9994,Nvidia Takes Top Spot in the List of Best-Managed -2-
INTC,DJ-N,2025-12-08 14:03:00,,DJ-N$1cee9993,Nvidia Takes Top Spot in the List of Best-Managed Companies of 2025 -- Journal Report
INTC,DJ-N,2025-12-06 02:30:00,,DJ-N$1cec0d3c,Up & Down Wall Street: 'Tis the Season for -2-
INTC,DJ-N,2025-12-06 02:30:00,,DJ-N$1cec0d3b,Up & Down Wall Street: 'Tis the Season for Predictions. Why It Pays to Be Skeptical. -- Barron's
INTC,DJ-N,2025-12-05 20:28:00,,DJ-N$1ceb4f3a,'Tis the Season for Economic Predictions. -2-
INTC,DJ-N,2025-12-05 20:28:00,,DJ-N$1ceb4f39,'Tis the Season for Economic Predictions. Skepticism Pays. -- Barrons.com
INTC,DJ-N,2025-12-04 21:33:00,,DJ-N$1ce8b318,"Intel Corp. Stock Falls 7.4%, Underperforms Peers"
INTC,DJ-N,2025-12-04 20:13:00,,DJ-N$1ce87938,Intel's Turnaround Earns Our 1st 'Chart of the Week' Spotlight -- Barrons.com
INTC,DJ-N,2025-12-03 21:17:00,,DJ-N$1ce5aeeb,"VP Gawel Acquires 6,202 Of Intel Corp >INTC"
INTC,DJ-N,2025-12-03 19:16:00,,DJ-N$1ce57e0c,"The 12 Best Stocks of 2025, Plus 3 That Could Run Into Trouble -- Barrons.com"
INTC,DJ-N,2025-12-02 21:33:00,,DJ-N$1ce2cf16,"Intel Corp. Stock Rallies 8.6%, Outperforms Peers"
INTC,DJ-N,2025-12-02 16:17:00,,DJ-N$1ce20e01,"Intel Up Over 7%, Best Performer in the Nasdaq 100 So Far Today -- Data Talk"
INTC,DJ-N,2025-12-02 04:42:00,,DJ-N$1ce07881,Intel Plans Over $200 Million Chip Investment in Malaysia
INTC,DJ-N,2025-11-28 21:33:00,,DJ-N$1cdaabea,"Intel Corp. Stock Rises 10.2%, Outperforms Peers"
INTC,DJ-N,2025-11-28 07:33:00,,DJ-N$1cd8e0cd,Intel Executive's Residences Raided in Probe Over Secrets -- WSJ
INTC,DJ-N,2025-11-27 11:53:00,,DJ-N$1cd7423d,Intel Executive's Home Raided in Taiwan Criminal Probe Over National Secrets -- Update
INTC,DJ-N,2025-11-27 04:19:00,,DJ-N$1cd67770,Intel Sees No Merit to Allegations of Suspected Trade Secret Leaks by Ex-TSMC Exec
INTC,DJ-N,2025-11-26 18:33:00,,DJ-N$1cd581c8,"TSMC Sues Ex-Executive, Now at Intel. Trade Secrets Are Why. -- Barrons.com"
INTC,DJ-N,2025-11-25 16:34:00,,DJ-N$1cd22338,"TSMC Sues Ex-Executive, Now at Intel. Trade Secrets Are Why. -- Barrons.com"
INTC,DJ-N,2025-11-25 16:19:00,,DJ-N$1cd2117e,"TSMC Sues Ex-Executive, Now at Intel. Trade Secrets Are Why. -- Barrons.com"
INTC,DJ-N,2025-11-25 10:22:00,,DJ-N$1cd12a14,"Stocks to Watch Tuesday: Alphabet, Nvidia, Alibaba, Zoom -- WSJ"
INTC,DJ-N,2025-11-21 10:59:00,,DJ-N$1cc9843a,"These Stocks Are Moving the Most Today: Nvidia, Intel, TSMC, Intuit, Strategy, Elastic, and More -- Barrons.com"
INTC,DJ-N,2025-11-20 08:08:00,,DJ-N$1cc4fc24,"Intel Corporation, Inst Holders, 3Q 2025 (INTC)"
MREO,DJ-N,2025-12-30 17:39:00,,DJ-N$1d1e9f5f,Why Ultragenyx Stock Dropped 42% and What Comes Next -- Barrons.com
