symbol,name,country,exchange,currency,ipo,share_outstanding,float_shares,market_cap
RBZHF,Reebonz Holding Limited,,,,,6221964.0,4753954.0,622.0
PAMT,Pamt Corp.,United States,NGM,USD,,20926020.0,4767994.0,262412288.0
CWNOF,ChineseWorldNet.Com Inc.,,,,,10950000.0,4773324.0,124830.0
NVEC,NVE Corporation,United States,NCM,USD,,4837166.0,4773799.0,295502528.0
SENEA,Seneca Foods Corporation,United States,NMS,USD,,5282966.0,4778182.0,757285440.0
SENEB,Seneca Foods Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,1995-09-20,1561783.0,4778182.0,787905344.0
HNNA,"Hennessy Advisors, Inc.",United States,NGM,USD,,7891917.0,4805388.0,74657536.0
BRN,"Barnwell Industries, Inc.",United States,ASE,USD,,12538064.0,4814746.0,14168012.0
KVACW,Keen Vision Acquisition Corporation,,,,,,4822363.0,
KVACU,Keen Vision Acquisition Corporation,United States,NGM,USD,,,4822363.0,
KVAC,Keen Vision Acquisition Corporation,United States,NGM,USD,,9238421.0,4822363.0,108920984.0
EDBL,Edible Garden AG Incorporated,United States,NCM,USD,,5126655.0,4824234.0,3691191.0
EDBLW,Edible Garden AG Incorporated,United States,NCM,USD,,,4824234.0,
CAPS,Capstone Holding Corp.,United States,NCM,USD,,8306205.0,4835623.0,5845907.0
CYAN,Cyanotech Corporation,,,,,7392243.0,4840662.0,2661207.0
CVV,CVD Equipment Corporation,United States,NCM,USD,,6937338.0,4857663.0,21020136.0
FDSB,"Fifth District Bancorp, Inc.",United States,NCM,USD,,5522750.0,4860855.0,82951704.0
SORA,AsiaStrategy,Hong Kong,NCM,USD,,24864000.0,4863896.0,85283520.0
SNYR,Synergy CHC Corp.,United States,NCM,USD,,11251853.0,4864289.0,20928448.0
PCSC,Perceptive Capital Solutions Corp,US,NASDAQ NMS - GLOBAL MARKET,USD,2024-06-12,8911250.0,4882538.0,146865728.0
NAII,"Natural Alternatives International, Inc.",United States,NGM,USD,,6176778.0,4893985.0,21124582.0
LPCN,Lipocine Inc.,United States,NCM,USD,,5551931.0,4894138.0,29036600.0
LARK,"Landmark Bancorp, Inc.",United States,NGM,USD,,6074231.0,4896858.0,167385344.0
ETS,Elite Express Holding Inc.,US,NASDAQ NMS - GLOBAL MARKET,USD,2025-08-21,12550005.0,4899991.0,10192155.0
MTEN,Mingteng International Corporation Inc.,China,NCM,USD,,19766054.0,4902283.0,16803124.0
SBFMW,"Sunshine Biopharma, Inc.",United States,NCM,USD,,,4903934.0,
SBFM,"Sunshine Biopharma, Inc.",United States,NCM,USD,,4905945.0,4903934.0,6181490.0
UBCP,"United Bancorp, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1993-03-01,5774011.0,4914723.0,85397640.0
ZKIN,"ZK International Group Co., Ltd.",China,NCM,USD,,15823946.0,4917579.0,26109510.0
EML,The Eastern Company,United States,NGM,USD,,6068650.0,4918034.0,124164576.0
NPK,"National Presto Industries, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,1980-03-17,7151940.0,4928974.0,775627968.0
IDYLF,Imaging Dynamics Company Ltd.,,,,,10334550.0,4929890.0,294696.0
LZMH,LZ Technology Holdings Limited,China,NCM,USD,,129570000.0,4931630.0,211377296.0
MAMO,Massimo Group,United States,NCM,USD,,41640950.0,4940699.0,170311504.0
UGHB,Universal Global Hub Inc.,,,,,49511775.0,4945236.0,4951.0
BYFC,Broadway Financial Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,1996-01-09,6097773.0,4945560.0,58156436.0
UYSCU,UY Scuti Acquisition Corp.,United States,NCM,USD,,6677500.0,4945761.0,69646328.0
UYSC,UY Scuti Acquisition Corp.,United States,NCM,USD,,7658348.0,4945761.0,78421480.0
UYSCR,UY Scuti Acquisition Corp.,United States,NCM,USD,,,4945761.0,
SUGRF,,,,,,11017062.0,4962456.0,225944720.0
BSAA,BEST SPAC I Acquisition Corp.,,,,,6024500.0,4964843.0,74734952.0
BSAAR,BEST SPAC I Acquisition Corp.,Hong Kong,NCM,USD,,,4964843.0,
BSAAU,BEST SPAC I Acquisition Corp.,Hong Kong,NCM,USD,,,4964843.0,
GTEC,Greenland Technologies Holding Corporation,,,,,17394226.0,4969182.0,12160305.0
SHIM,Shimmick Corporation,,,,,35815479.0,4970830.0,114251384.0
MGN,Megan Holdings Limited,Malaysia,NCM,USD,,16250000.0,4989300.0,27137500.0
OKUR,"OnKure Therapeutics, Inc.",,,,,12861672.0,4998744.0,37934960.0
BPRN,"Princeton Bancorp, Inc.",United States,NMS,USD,,6762859.0,5000864.0,238593696.0
PPCB,"Propanc Biopharma, Inc.",Australia,NCM,USD,,13364244.0,5006914.0,7828774.0
FABFF,FAB-FORM INDUSTRIES,,,,,9174507.0,5008730.0,9174507.0
FVNNU,Future Vision II Acquisition Corp.,China,NCM,USD,,,5023474.0,
FVN,Future Vision II Acquisition Corp.,China,NCM,USD,,7544000.0,5023474.0,79815520.0
FVNNR,Future Vision II Acquisition Corp.,,,,,,5023474.0,
EDSA,"Edesa Biotech, Inc.",Canada,NCM,USD,,8333823.0,5031712.0,12000706.0
SCKT,"Socket Mobile, Inc.",United States,NCM,USD,,7976462.0,5039130.0,8375284.0
VWAVW,"VisionWave Holdings, Inc.",United States,NCM,USD,,,5044581.0,
VWAV,"VisionWave Holdings, Inc.",United States,NGM,USD,,16496603.0,5044581.0,159852080.0
PMEC,Primech Holdings Ltd.,Singapore,NCM,USD,,38417987.0,5044666.0,39378436.0
COLA,Columbus Acquisition Corp,Singapore,NGM,USD,,7944290.0,5052171.0,82143960.0
COLAR,Columbus Acquisition Corp,Singapore,NGM,USD,,,5052171.0,
COLAU,Columbus Acquisition Corp,Singapore,NGM,USD,,7944290.0,5052171.0,83494488.0
AGCC,Agencia Comercial Spirits Ltd,Taiwan,NCM,USD,,19876500.0,5061730.0,193795872.0
LSBWF,"LakeShore Biopharma Co., Ltd",,,,,,5062567.0,
AIXC,"AIxCrypto Holdings, Inc.",United States,NCM,USD,,5160383.0,5071005.0,13004168.0
RMCF,"Rocky Mountain Chocolate Factory, Inc.",,,,,9300508.0,5078521.0,18042986.0
JFB,JFB Construction Holdings,United States,NCM,USD,,6115524.0,5096372.0,94607160.0
ECOR,"electroCore, Inc.",United States,NCM,USD,,7995903.0,5106344.0,39579720.0
RRBI,"Red River Bancshares, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2019-05-03,6756609.0,5107794.0,496002688.0
EQS,"Equus Total Return, Inc.",United States,NYQ,USD,,13966696.0,5158599.0,23184714.0
CRMT,"America's Car-Mart, Inc.",United States,NMS,USD,,8294807.0,5178614.0,214503712.0
CSBR,"Champions Oncology, Inc.",United States,NCM,USD,,13886326.0,5187793.0,96926552.0
PLAG,Planet Green Holdings Corp.,United States,ASE,USD,,9382714.0,5188547.0,19516046.0
SER,"Serina Therapeutics, Inc.",United States,ASE,USD,,10664064.0,5190200.0,28366412.0
HCI,"HCI Group, Inc.",United States,NYQ,USD,,12960037.0,5193074.0,2489104640.0
NODK,"NI Holdings, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2017-03-16,20605747.0,5202333.0,279737280.0
FLDDW,"Fold Holdings, Inc.",United States,NCM,USD,,,5206598.0,
FLD,"Fold Holdings, Inc.",United States,NCM,USD,,48307642.0,5206598.0,125599856.0
NGNE,Neurogene Inc.,United States,NGM,USD,,15489800.0,5210149.0,309950912.0
SBFG,"SB Financial Group, Inc.",,,,,6240963.0,5229730.0,136614704.0
MTNB,"Matinas BioPharma Holdings, Inc.",United States,ASE,USD,,6406191.0,5232897.0,3968635.0
GRNQ,Greenpro Capital Corp.,Malaysia,NCM,USD,,9325813.0,5235804.0,15574107.0
PLTXF,JIVA Technologies Inc.,,,,,5240961.0,5239494.0,151987.0
BRLSW,Borealis Foods Inc.,,,,,,5253573.0,
SOPA,Society Pass Incorporated,Singapore,NCM,USD,,6105525.0,5265527.0,11112056.0
NOEMU,CO2 Energy Transition Corp.,United States,NGM,USD,,8370000.0,5267657.0,93409200.0
NOEMW,CO2 Energy Transition Corp.,United States,NGM,USD,,,5267657.0,
NOEM,CO2 Energy Transition Corp.,United States,NGM,USD,,9585750.0,5267657.0,98829088.0
NOEMR,CO2 Energy Transition Corp.,,,,,,5267657.0,
BLIV,BeLive Holdings,Singapore,NCM,USD,,10864802.0,5270190.0,40743008.0
ATLCP,Atlanticus Holdings Corporation,United States,NMS,USD,,,5287725.0,
ATLC,Atlanticus Holdings Corporation,United States,NMS,USD,,15141530.0,5287725.0,1062026880.0
NUTR,NusaTrip Incorporated,ID,NASDAQ NMS - GLOBAL MARKET,USD,2025-08-15,19379168.0,5304206.0,174412512.0
RDAC,Rising Dragon Acquisition Corp.,China,NCM,USD,,7499375.0,5307533.0,82268144.0
RDACR,Rising Dragon Acquisition Corp.,,,,,,5307533.0,
RDACU,Rising Dragon Acquisition Corp.,China,NCM,USD,,,5307533.0,
POCI,"Precision Optics Corporation, Inc.",United States,NCM,USD,,7714701.0,5309412.0,32440322.0
ALOT,"AstroNova, Inc.",,,,,7638423.0,5313134.0,62635076.0
HURC,"Hurco Companies, Inc.",United States,NMS,USD,,6402396.0,5319745.0,98084704.0
LSBK,"Lake Shore Bancorp, Inc.",United States,NGM,USD,,7311205.0,5342663.0,114216088.0
MBIO,"Mustang Bio, Inc.",United States,NCM,USD,,6453701.0,5347002.0,7445068.0
SST,"System1, Inc.",United States,NYQ,USD,,8128321.0,5348029.0,46090448.0
SSTPW,,,,,,,5348029.0,
MLAB,"Mesa Laboratories, Inc.",United States,NMS,USD,,5522299.0,5349009.0,444379392.0
SGBX,Safe & Green Holdings Corp.,United States,NCM,USD,,6035011.0,5393839.0,13578775.0
GLMD,Galmed Pharmaceuticals Ltd.,IL,NASDAQ NMS - GLOBAL MARKET,USD,2014-03-13,5479231.0,5403563.0,4740083.0
ELA,Envela Corporation,US,NYSE MKT LLC,USD,1992-03-18,25963476.0,5406115.0,324565984.0
FSFG,"First Savings Financial Group, Inc.",United States,NCM,USD,,7015080.0,5410487.0,228411008.0
SILC,Silicom Ltd.,Israel,NMS,USD,,5674097.0,5411057.0,80264600.0
CRVO,CervoMed Inc.,United States,NCM,USD,,9252719.0,5423111.0,74761968.0
ARQQ,Arqit Quantum Inc.,United Kingdom,NCM,USD,,15651859.0,5424308.0,357018880.0
ARQQW,Arqit Quantum Inc.,United Kingdom,NCM,USD,,,5424308.0,
VBIX,Viewbix Inc.,Israel,NCM,USD,,10670392.0,5427922.0,12270951.0
CWD,CaliberCos Inc.,United States,NCM,USD,,5617985.0,5436579.0,10281678.0
NERV,"Minerva Neurosciences, Inc.",United States,NCM,USD,,43274398.0,5437023.0,181319744.0
GELS,Gelteq Limited,Australia,NCM,USD,,10711059.0,5455571.0,9260783.0
ELWS,"Earlyworks Co., Ltd",Japan,NCM,USD,,3050570.0,5467638.0,14642741.0
STRS,Stratus Properties Inc.,United States,NMS,USD,,7994746.0,5468966.0,198656592.0
KOSS,Koss Corporation,United States,NCM,USD,,9456438.0,5476412.0,42459404.0
YHNAU,YHN Acquisition I Limited,Hong Kong,NGM,USD,,7750000.0,5484288.0,81762504.0
YHNAR,YHN Acquisition I Limited,Hong Kong,NGM,USD,,,5484288.0,
YHNA,YHN Acquisition I Limited,Hong Kong,NGM,USD,,7750000.0,5484288.0,82460000.0
PHOE,Phoenix Asia Holdings Limited,Hong Kong,NCM,USD,,21600000.0,5500008.0,345384000.0
BOSC,B.O.S. Better Online Solutions Ltd.,Israel,NCM,USD,,6186000.0,5500034.0,28579320.0
TANAF,Tian'an Technology Group Ltd.,,,,,45518000.0,5518147.0,22759000.0
SLRX,"Salarius Pharmaceuticals, Inc.",United States,NCM,USD,,5862178.0,5519827.0,3853209.0
QTTB,Q32 Bio Inc.,United States,NCM,USD,,12304352.0,5527607.0,39373928.0
GDEVW,GDEV Inc.,Cyprus,NGM,USD,,,5533454.0,
GDEV,GDEV Inc.,Cyprus,NGM,USD,,18130090.0,5533454.0,289454144.0
RXRSF,,,,,,,5536617.0,
LIMNW,"Liminatus Pharma, Inc.",United States,NCM,USD,,,5555287.0,
CALC,"CalciMedica, Inc.",United States,NCM,USD,,14409431.0,5561464.0,89770752.0
PXLW,"Pixelworks, Inc.",United States,NCM,USD,,6293545.0,5565885.0,42733176.0
DTSQU,DT Cloud Star Acquisition Corporation,United States,NGM,USD,,7753400.0,5568848.0,84279456.0
DTSQ,DT Cloud Star Acquisition Corporation,United States,NGM,USD,,3653409.0,5568848.0,96574768.0
DTSQR,DT Cloud Star Acquisition Corporation,United States,NGM,USD,,,5568848.0,
PXED,"Phoenix Education Partners, Inc.",United States,NYQ,USD,,35652963.0,5570775.0,1137329536.0
BIRD,"Allbirds, Inc.",United States,NMS,USD,,5670752.0,5573568.0,33263024.0
MNSBP,"MainStreet Bancshares, Inc.",United States,NCM,USD,,,5594889.0,
MNSB,"MainStreet Bancshares, Inc.",United States,NCM,USD,,7496571.0,5594889.0,157502976.0
HQI,"HireQuest, Inc.",United States,NCM,USD,,14055475.0,5595162.0,146780992.0
HSPTR,Horizon Space Acquisition II Corp.,United States,NGM,USD,,,5598819.0,
HSPTU,Horizon Space Acquisition II Corp.,United States,NGM,USD,,,5598819.0,
HSPT,Horizon Space Acquisition II Corp.,United States,NGM,USD,,9080000.0,5598819.0,95883896.0
SPKLW,Spark I Acquisition Corporation,United States,NGM,USD,,,5602757.0,
SPKLU,Spark I Acquisition Corporation,United States,NGM,USD,,,5602757.0,
SPKL,Spark I Acquisition Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,2023-11-27,6236713.0,5602757.0,97757752.0
WEYS,"Weyco Group, Inc.",United States,NMS,USD,,9548388.0,5607962.0,299151008.0
AGIG,Abundia Global Impact Group Inc,United States,ASE,USD,,36918281.0,5615671.0,71621464.0
HYPD,"Hyperion DeFi, Inc.",United States,NCM,USD,,8172659.0,5629778.0,31383010.0
LINK,"Interlink Electronics, Inc.",United States,NCM,USD,,15750007.0,5639763.0,60558776.0
FGBI,"First Guaranty Bancshares, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2015-11-05,15352947.0,5675831.0,77225328.0
FGBIP,"First Guaranty Bancshares, Inc.",United States,NGM,USD,,,5675831.0,
HWBK,"Hawthorn Bancshares, Inc.",United States,NMS,USD,,6897646.0,5676280.0,222441248.0
FLYX,"flyExclusive, Inc.",United States,ASE,USD,,20757668.0,5682412.0,84898864.0
RCON,"Recon Technology, Ltd.",China,NCM,USD,,10627426.0,5692720.0,42265852.0
LIXT,"Lixte Biotechnology Holdings, Inc.",United States,NCM,USD,,8003077.0,5693191.0,32572524.0
WETO,Webus International Limited,China,NCM,USD,,22000000.0,5700420.0,19793400.0
ASRT,"Assertio Holdings, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1997-02-12,6416805.0,5709035.0,63783048.0
OCC,Optical Cable Corporation,United States,NGM,USD,,8870070.0,5717292.0,39207364.0
IPM,Intelligent Protection Management Corp.,United States,NCM,USD,,9085729.0,5725917.0,23297096.0
TCX,Tucows Inc.,Canada,NCM,USD,,11103919.0,5731399.0,248283632.0
SNWV,"SANUWAVE Health, Inc.",United States,NGM,USD,,8576164.0,5744915.0,261487232.0
CACC,Credit Acceptance Corporation,United States,NMS,USD,,11031544.0,5755929.0,5138196480.0
IVDA,"Iveda Solutions, Inc.",United States,NCM,USD,,5874741.0,5764002.0,5261193.0
IVDAW,"Iveda Solutions, Inc.",United States,NCM,USD,,,5764002.0,
SSBI,Summit State Bank,United States,NGM,USD,,6771526.0,5771168.0,79565440.0
KRRO,"Korro Bio, Inc.",United States,NCM,USD,,9417295.0,5778546.0,76468432.0
MSN,Emerson Radio Corp.,,,,,21042652.0,5799355.0,8522274.0
MGYR,"Magyar Bancorp, Inc.",United States,NGM,USD,,6477991.0,5799551.0,113040944.0
SSEAR,Starry Sea Acquisition Corp,United States,NCM,USD,,,5799597.0,
SSEA,Starry Sea Acquisition Corp,US,NASDAQ NMS - GLOBAL MARKET,USD,2025-08-08,7635871.0,5799597.0,76435080.0
SSEAU,Starry Sea Acquisition Corp,United States,NCM,USD,,,5799597.0,
HKIT,Hitek Global Inc.,China,NCM,USD,,21107364.0,5805376.0,64165608.0
JOUT,Johnson Outdoors Inc.,United States,NMS,USD,,9203034.0,5812533.0,455820800.0
AHT,"Ashford Hospitality Trust, Inc.",United States,NYQ,USD,,6411532.0,5817888.0,24786970.0
MRM,MEDIROM Healthcare Technologies Inc.,Japan,NCM,USD,,7901950.0,5821999.0,17463312.0
MMCP,"Mag Mile Capital, Inc.",,,,,100055935.0,5833261.0,22512586.0
CTEV,Claritev Corporation,United States,NYQ,USD,,16525644.0,5834048.0,694572800.0
GNTLF,Genetic Technologies Limited,,,,,145417246.0,5839957.0,392350688.0
HMR,Heidmar Maritime Holdings Corp.,Greece,NCM,USD,,58396233.0,5843181.0,49496644.0
TRAW,"Traws Pharma, Inc.",United States,NCM,USD,,7990867.0,5869052.0,9349314.0
KRUS,"Kura Sushi USA, Inc.",United States,NGM,USD,,11111427.0,5878790.0,683571776.0
ALCO,"Alico, Inc.",United States,NMS,USD,,7656646.0,5890028.0,280309824.0
EVI,"EVI Industries, Inc.",United States,ASE,USD,,12844419.0,5899570.0,330230016.0
WHG,"Westwood Holdings Group, Inc.",United States,NYQ,USD,,9408130.0,5915146.0,167370656.0
BRIA,BrilliA Inc,Singapore,ASE,USD,,25000000.0,5915525.0,36750000.0
KTTAW,Pasithea Therapeutics Corp.,,,,,,5924120.0,
KTTA,Pasithea Therapeutics Corp.,United States,NCM,USD,,22398920.0,5924120.0,25086790.0
DLHC,DLH Holdings Corp.,United States,NCM,USD,,14493035.0,5926637.0,81885648.0
BWFG,"Bankwell Financial Group, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2014-05-15,7877443.0,5932858.0,369924704.0
PMTS,CPI Card Group Inc.,United States,NGM,USD,,11387538.0,5946914.0,173204448.0
FUNC,First United Corporation,United States,NMS,USD,,6496908.0,5959809.0,251625248.0
FATBP,FAT Brands Inc.,United States,NCM,USD,,,5960700.0,
FATBB,FAT Brands Inc.,United States,NCM,USD,,1270805.0,5960700.0,21706582.0
FAT,FAT Brands Inc.,United States,NCM,USD,,16668520.0,5960700.0,6780494.0
FONR,FONAR Corporation,United States,NCM,USD,,6168625.0,5975164.0,90981184.0
OPTXW,"Syntec Optics Holdings, Inc.",United States,NCM,USD,,,5982184.0,
OPTX,"Syntec Optics Holdings, Inc.",,,,,36920226.0,5982184.0,94146576.0
ENGDF,naturenergie holding AG,,,,,33063141.0,5982775.0,1192256896.0
RTNB,"root9B Holdings, Inc.",,,,,6100275.0,5983882.0,610.0
BRTX,"BioRestorative Therapies, Inc.",United States,NCM,USD,,8876242.0,5993949.0,9941391.0
ICCC,ImmuCell Corporation,United States,NCM,USD,,9045851.0,6004907.0,55360608.0
VEL,"Velocity Financial, Inc.",United States,NYQ,USD,,38900030.0,6040008.0,759328640.0
JILL,"J.Jill, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2017-03-09,15115353.0,6052338.0,220040560.0
BNZI,"Banzai International, Inc.",United States,NCM,USD,,9110970.0,6057701.0,9435505.0
BNZIW,"Banzai International, Inc.",United States,NCM,USD,,,6057701.0,
DSYWW,Big Tree Cloud Holdings Limited,China,NCM,USD,,,6072228.0,
JCAP,"Jefferson Capital, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2025-06-26,58290473.0,6073284.0,1338932096.0
CBIO,"Crescent Biopharma, Inc.",United States,NCM,USD,,13892516.0,6073877.0,207264672.0
WSHP,WeShop Holdings Limited,British Virgin Islands,NCM,USD,,10943683.0,6087930.0,1224051072.0
NKSH,"National Bankshares, Inc.",United States,NCM,USD,,6366001.0,6099537.0,215616448.0
STRO,"Sutro Biopharma, Inc.",United States,NGM,USD,,8519392.0,6102583.0,97887816.0
ONIT,Onity Group Inc.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,1996-09-25,8521636.0,6105242.0,376571072.0
HBB,Hamilton Beach Brands Holding Company,United States,NYQ,USD,,9855732.0,6114080.0,218450816.0
CLDI,"Calidi Biotherapeutics, Inc.",United States,ASE,USD,,7167721.0,6114468.0,8887974.0
AREB,"American Rebel Holdings, Inc.",United States,NCM,USD,,6662308.0,6131324.0,5691610.0
APAC,StoneBridge Acquisition II Corporation,United States,NCM,USD,,6133750.0,6133774.0,79940656.0
APACR,StoneBridge Acquisition II Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,2025-09-30,,6133774.0,60.0
APACU,StoneBridge Acquisition II Corporation,United States,NCM,USD,,,6133774.0,
JRSH,"Jerash Holdings (US), Inc.",United States,NCM,USD,,12699940.0,6149565.0,38480816.0
NCRA,"Nocera, Inc.",Taiwan,NCM,USD,,14373617.0,6153920.0,11973223.0
TENX,"Tenax Therapeutics, Inc.",United States,NCM,USD,,6243575.0,6165881.0,79106096.0
ADGM,"Adagio Medical Holdings, Inc.",,,,,21179637.0,6168146.0,22026820.0
OXBRW,Oxbridge Re Holdings Limited,Cayman Islands,NCM,USD,,5733590.0,6196319.0,1490733.0
OXBR,Oxbridge Re Holdings Limited,Cayman Islands,NCM,USD,,7676122.0,6196319.0,9441630.0
TOPP,Toppoint Holdings Inc.,United States,ASE,USD,,19400000.0,6200046.0,17262120.0
GIGM,GigaMedia Limited,TW,NASDAQ NMS - GLOBAL MARKET,USD,2000-02-17,11052235.0,6203930.0,16578352.0
FSBW,"FS Bancorp, Inc.",United States,NCM,USD,,7518462.0,6224711.0,320337472.0
FATN,"FatPipe, Inc.",United States,NCM,USD,,13924468.0,6226187.0,34950416.0
NLLGF,Nilörngruppen AB,SE,NASDAQ OMX NORDIC,SEK,2015-06-12,10441988.0,6228678.0,65721060.0
ARAI,Arrive AI Inc.,United States,NGM,USD,,34213387.0,6232653.0,110167112.0
ALISU,Calisa Acquisition Corp,United States,NGM,USD,,,6235002.0,
ALIS,Calisa Acquisition Corp,United States,NGM,USD,,8427500.0,6235002.0,83685080.0
ALISR,Calisa Acquisition Corp,United States,NGM,USD,,,6235002.0,
CODA,"Coda Octopus Group, Inc.",United States,NCM,USD,,11248867.0,6237834.0,105289392.0
EXOZ,"eXoZymes, Inc.",United States,NCM,USD,,8387250.0,6241959.0,96369504.0
VENU,Venu Holding Corporation,United States,ASE,USD,,42847542.0,6253727.0,352556192.0
TVRD,"Tvardi Therapeutics, Inc.",United States,NCM,USD,,9381344.0,6261484.0,38838764.0
DWSN,Dawson Geophysical Company,,,,,31047801.0,6272277.0,52781260.0
ACR,ACRES Commercial Realty Corp.,United States,NYQ,USD,,7285680.0,6276551.0,160779696.0
LFS,"Leifras Co., Ltd.",Japan,NCM,USD,,26160619.0,6278971.0,80051496.0
LGPS,LogProstyle Inc.,Japan,ASE,USD,,23628452.0,6300763.0,23628452.0
SFST,"Southern First Bancshares, Inc.",United States,NGM,USD,,8189177.0,6301408.0,432470464.0
VRTS,"Virtus Investment Partners, Inc.",United States,NYQ,USD,,6754405.0,6308344.0,1124135552.0
NCPLW,Netcapital Inc.,United States,NCM,USD,,,6308715.0,
NCPL,Netcapital Inc.,United States,NCM,USD,,6867899.0,6308715.0,5271800.0
RPGL,Republic Power Group Limited,Singapore,NCM,USD,,17250000.0,6309188.0,4568255.0
CVM,CEL-SCI Corporation,United States,ASE,USD,,7993356.0,6312176.0,37648708.0
UTKN,"Universal Token, Inc.",,,,,101505000.0,6314626.0,281980896.0
CRAI,"CRA International, Inc.",United States,NMS,USD,,6562262.0,6316768.0,1357903360.0
ISBA,Isabella Bank Corporation,United States,NCM,USD,,7335096.0,6323220.0,379992256.0
XAIR,"Beyond Air, Inc.",United States,NCM,USD,,8009488.0,6326614.0,6024737.0
DBGI,"Digital Brands Group, Inc.",United States,NCM,USD,,8188336.0,6326930.0,95557880.0
IMA,"ImageneBio, Inc.",United States,NCM,USD,,11181672.0,6327520.0,64853724.0
PGACR,Pantages Capital Acquisition Corporation.,United States,NGM,USD,,,6334922.0,
PGACU,Pantages Capital Acquisition Corporation.,United States,NGM,USD,,,6334922.0,
PGAC,Pantages Capital Acquisition Corporation.,,,,,8869250.0,6334922.0,114224176.0
WTF,Waton Financial Limited,Hong Kong,NCM,USD,,48237472.0,6348051.0,160148400.0
FWFW,"Flywheel Advanced Technology, Inc.",,,,,29591164.0,6366984.0,1923425.0
VTIAF,FamiCord AG,,,,,17431762.0,6378979.0,137473152.0
COOT,Australian Oilseeds Holdings Limited,Australia,NCM,USD,,27898538.0,6387928.0,16348545.0
COOTW,Australian Oilseeds Holdings Limited,Australia,NCM,USD,,,6387928.0,
COSO,"CoastalSouth Bancshares, Inc.",United States,NYQ,USD,,10448892.0,6394588.0,293124192.0
FNWB,First Northwest Bancorp,United States,NGM,USD,,8945992.0,6418721.0,86955048.0
PLBC,Plumas Bancorp,United States,NCM,USD,,6955514.0,6434268.0,315084768.0
TPET,Trio Petroleum Corp.,US,NYSE MKT LLC,USD,2023-04-18,8440849.0,6438595.0,6738330.0
EDUC,Educational Development Corporation,United States,NGM,USD,,8583201.0,6453709.0,11415658.0
BTSEF,,,,,,9175807.0,6506686.0,1825985536.0
TZOO,Travelzoo,United States,NMS,USD,,10932337.0,6524419.0,76976392.0
AMIX,"Autonomix Medical, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2024-01-29,6907678.0,6533570.0,3974678.0
GXAI,Gaxos.ai Inc.,United States,NCM,USD,,7123453.0,6537407.0,7550860.0
ELMD,"Electromed, Inc.",,,,,8340538.0,6554829.0,238720192.0
FBRX,"Forte Biosciences, Inc.",United States,NCM,USD,,12526935.0,6565492.0,349125696.0
PODC,"PodcastOne, Inc.",United States,NCM,USD,,26910733.0,6566757.0,56512536.0
RMCOW,Royalty Management Holding Corporation,,,,,,6568353.0,
RMCO,Royalty Management Holding Corporation,United States,NCM,USD,,15140734.0,6568353.0,43756724.0
GLSI,"Greenwich LifeSciences, Inc.",United States,NCM,USD,,13854539.0,6577165.0,286581120.0
PVLA,"Palvella Therapeutics, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2014-12-18,11836490.0,6585941.0,1223538048.0
AABKF,,,,,,59857200.0,6638655.0,2042641408.0
ISPOW,Inspirato Incorporated,,,,,,6653852.0,
ISPO,Inspirato Incorporated,United States,NGM,USD,,12724272.0,6653852.0,52932968.0
QVCGA,QVC Group Inc.,United States,NCM,USD,,7886235.0,6665281.0,95163200.0
QVCGP,QVC Group Inc.,United States,NCM,USD,,,6665281.0,
SDSTW,Stardust Power Inc.,,,,,,6667372.0,
SDST,Stardust Power Inc.,United States,NCM,USD,,9817809.0,6667372.0,31024278.0
FRD,"Friedman Industries, Incorporated",United States,NMS,USD,,7112182.0,6667813.0,147008816.0
BXC,BlueLinx Holdings Inc.,United States,NYQ,USD,,7865058.0,6668311.0,493670624.0
ULH,"Universal Logistics Holdings, Inc.",United States,NMS,USD,,26330058.0,6681252.0,412328704.0
ELVAF,EvoNext Holdings SA,,,,,7211552.0,6686551.0,11976906.0
MITQ,"Moving iMage Technologies, Inc.",United States,ASE,USD,,9939732.0,6689937.0,6827602.0
AVBH,"Avidbank Holdings, Inc.",United States,NMS,USD,,10950802.0,6694335.0,298628384.0
SDHC,Smith Douglas Homes Corp.,United States,NYQ,USD,,9017638.0,6702089.0,158620256.0
FCCO,First Community Corporation,United States,NCM,USD,,7689694.0,6723253.0,228845328.0
ACNT,Ascent Industries Co.,United States,NGM,USD,,9380000.0,6726933.0,149423408.0
HBCP,"Home Bancorp, Inc.",,,,,7828144.0,6728603.0,464835200.0
CING,Cingulate Inc.,United States,NCM,USD,,6757070.0,6749232.0,28244552.0
